"Building ID","Address","Zip","Cohort - Sector","Cohort - Size","Verification Year","Community Area Name","Community Area Number","Ward","Latitude","Longitude","Location"
"175400","740  N Milwaukee Ave","60642","Residential","> 50,000 Sq Ft","2025","West Town","24","27","41.89992","-87.65739","(41.89992, -87.65739)"
"100375","3600 3612 W Franklin Blvd","60624","Residential","> 50,000 Sq Ft","2027","Humboldt Park","23","27","41.88082","-87.72328","(41.88082, -87.72328)"
"251424","10841 S Homan Ave","60655","Municipal","> 50,000 Sq Ft","2025","Mount Greenwood","74","19","41.69598","-87.70538","(41.69598, -87.70538)"
"256894","228 W Hill St","60610","Residential","> 250,000 Sq F","2025","Near North Side","8","27","41.90423","-87.63823","(41.90423, -87.63823)"
"128243","4909 W Division St","60651","Commercial","> 50,000 Sq Ft","2025","Austin","25","37","41.90231","-87.7492","(41.90231, -87.7492)"
"256537","3833 N Broadway","60613","Residential","> 50,000 Sq Ft","2025","Lake View","6","46","41.95163","-87.65928","(41.95163, -87.65928)"
"130453","833 W Jackson Blvd","60607","Commercial","> 50,000 Sq Ft","2025","Near West Side","28","27","41.87774","-87.64874","(41.87774, -87.64874)"
"160179","39 S Lasalle St","60603","Residential","> 50,000 Sq Ft","2027","Loop","32","42","41.88104","-87.63208","(41.88104, -87.63208)"
"111038","600 N Lake Shore Dr","60611","Residential","> 250,000 Sq F","2027","Near North Side","8","42","41.89281","-87.61458","(41.89281, -87.61458)"
"244318","210 S Des Plaines St","60661","Residential","> 250,000 Sq F","2025","Near West Side","28","42","41.87895","-87.64446","(41.87895, -87.64446)"
"257224","7905 S Exchange Ave","60617","Commercial","> 50,000 Sq Ft",,"South Chicago","46","7","41.72634","-87.55785","(41.72634, -87.55785)"
"105315","468  W Melrose St","60657","Residential","> 50,000 Sq Ft","2025","Lake View","6","44","41.93985","-87.65845","(41.93985, -87.65845)"
"172106","55  W Chestnut St","60610","Residential","> 50,000 Sq Ft","2025","Near North Side","8","2","41.90375","-87.63559","(41.90375, -87.63559)"
"242537","1560 N Sandburg Ter","60610","Residential","> 250,000 Sq F","2025","Near North Side","8","2","41.91042","-87.6327","(41.91042, -87.6327)"
"157767","3436 W Wilson Ave","60625","Municipal","> 250,000 Sq Ft","2025","Albany Park","14","33","41.96501","-87.71451","(41.96501, -87.71451)"
"251754","5335 S Kenwood Ave","60615","Municipal","> 50,000 Sq Ft","2025","Hyde Park","41","4","41.79868","-87.5928","(41.79868, -87.5928)"
"101827","111 W Washington","60602","Commercial","> 250,000 Sq Ft","2026","Loop","32","42","41.88322","-87.63144","(41.88322, -87.63144)"
"105070","1548 1558 W Juneway Ter","60626","Residential","> 50,000 Sq Ft","2027","Rogers Park","1","49","42.01036","-87.6683","(42.01036, -87.6683)"
"252292","5700 N Sheridan Rd","60660","Residential","> 50,000 Sq Ft","2025","Edgewater","77","48","41.98585","-87.65525","(41.98585, -87.65525)"
"251576","4250 N St Louis Ave","60618","Municipal","> 50,000 Sq Ft","2025","Irving Park","16","35","41.95872","-87.71584","(41.95872, -87.71584)"
"172500","5600 5608 W Washington Blvd","60644","Commercial","> 50,000 Sq Ft","2026","Austin","25","29","41.88253","-87.76612","(41.88253, -87.76612)"
"257080","4443 W Chicago Ave","60651","Commercial","> 50,000 Sq Ft","2025","Humboldt Park","23","37","41.90126","-87.76192","(41.90126, -87.76192)"
"109278","8509 8525 W Catherine Ave","60656","Residential","> 50,000 Sq Ft","2025","Ohare","76","41","41.97087","-87.79893","(41.97087, -87.79893)"
"252041","970 E 58th St","60637","Commercial","> 50,000 Sq Ft","2027","Hyde Park","41","5","41.78959","-87.60233","(41.78959, -87.60233)"
"251766","1062 W Bryn Mawr Ave","60660","Residential","> 50,000 Sq Ft","2025","Edgewater","77","48","41.98384","-87.65763","(41.98384, -87.65763)"
"252279","1122-40 W Lunt Ave","60626","Residential","> 50,000 Sq Ft","2025","Rogers Park","1","49","42.00924","-87.66063","(42.00924, -87.66063)"
"257083","42 W 37th St","60609","Residential","> 50,000 Sq Ft","2025","Douglas","35","3","41.80679","-87.66648","(41.80679, -87.66648)"
"159649","510 W Belmont Ave","60657","Residential","> 250,000 Sq F","2027","Lake View","6","44","41.94031","-87.64276","(41.94031, -87.64276)"
"251528","7646 S Green St","60620","Municipal","> 50,000 Sq Ft","2027","Auburn Gresham","71","17","41.7548","-87.646","(41.7548, -87.646)"
"111687","2120  N Lincoln Park West","60614","Residential","> 50,000 Sq Ft","2027","Lincoln Park","7","43","41.92201","-87.65462","(41.92201, -87.65462)"
"244758","1636 N Wells St","60614","Residential","> 250,000 Sq F","2027","Lincoln Park","7","2","41.91227","-87.63549","(41.91227, -87.63549)"
"251223","564 W Randolph St","60661","Commercial","> 50,000 Sq Ft","2024","Near West Side","28","42","41.88464","-87.64232","(41.88464, -87.64232)"
"256438","3440 S Dearborn Street","60616","Commercial","> 50,000 Sq Ft","2025","Douglas","35","3","41.84233","-87.62715","(41.84233, -87.62715)"
"158227","540 N State St","60654","Residential","> 250,000 Sq F","2027","Near North Side","8","42","41.89193","-87.62862","(41.89193, -87.62862)"
"244387","420 E Waterside Dr","60601","Residential","> 250,000 Sq F","2025","Loop","32","42","41.88719","-87.61627","(41.88719, -87.61627)"
"251682","2941 N Mcvicker Ave","60634","Municipal","> 50,000 Sq Ft","2025","Belmont Cragin","19","30","41.9342","-87.77689","(41.9342, -87.77689)"
"238787","840 N Lake Shore Dr","60611","Residential","> 250,000 Sq F","2027","Near North Side","8","2","41.8979","-87.61828","(41.8979, -87.61828)"
"250073","2000 W Diversey Pkwy","60647","Residential","> 250,000 Sq F","2025","North Center","5","1","41.93236","-87.67893","(41.93236, -87.67893)"
"159637","3450 N Lake Shore Dr","60657","Residential","> 250,000 Sq F","2027","Lake View","6","44","41.94513","-87.64221","(41.94513, -87.64221)"
"254342","3110 N Sheridan Rd","60657","Residential","> 50,000 Sq Ft","2025","Lake View","6","44","41.93917","-87.64565","(41.93917, -87.64565)"
"165722","140 E Walton Pl","60611","Residential","> 250,000 Sq F","2025","Near North Side","8","2","41.90042","-87.62339","(41.90042, -87.62339)"
"172393","3021 W Carroll Ave","60612","Commercial","> 50,000 Sq Ft","2027","East Garfield Park","27","27","41.88727","-87.70248","(41.88727, -87.70248)"
"242635","659 W Randolph St","60661","Residential","> 250,000 Sq F","2027","Near West Side","28","42","41.88402","-87.6447","(41.88402, -87.6447)"
"166543","4501 W North Ave","60639","Commercial","> 250,000 Sq Ft","2027","Humboldt Park","23","37","41.90969","-87.73946","(41.90969, -87.73946)"
"256671","1061 W 16th Street","60608","Residential","> 50,000 Sq Ft","2026","Lower West Side","31","25","41.88425","-87.63245","(41.88425, -87.63245)"
"106125","5631 5635 N Kenmore Ave","60660","Residential","> 50,000 Sq Ft","2025","Edgewater","77","48","41.9909","-87.66661","(41.9909, -87.66661)"
"251602","6550 S Seeley Ave","60636","Municipal","> 50,000 Sq Ft","2025","West Englewood","67","16","41.77451","-87.67581","(41.77451, -87.67581)"
"134533","645 N Michigan Ave","60611","Commercial","> 50,000 Sq Ft","2024","Near North Side","8","42","41.89392","-87.62417","(41.89392, -87.62417)"
"256877","167 N Green St","60607","Commercial","> 250,000 Sq Ft","2026","Near West Side","28","27","41.88321","-87.65877","(41.88321, -87.65877)"
"113754","1530 1534 N State Pkwy","60610","Residential","> 50,000 Sq Ft","2025","Near North Side","8","2","41.90375","-87.63559","(41.90375, -87.63559)"
"159573","401 411 W Fullerton Pkwy","60614","Residential","> 50,000 Sq Ft","2025","Lincoln Park","7","43","41.92527","-87.63936","(41.92527, -87.63936)"
"240299","21 E Huron St","60611","Residential","> 250,000 Sq F","2025","Near North Side","8","42","41.8945","-87.62714","(41.8945, -87.62714)"
"250118","1044 N Francisco Ave","60622","Commercial","> 250,000 Sq Ft","2027","West Town","24","26","41.89982","-87.6993","(41.89982, -87.6993)"
"238049","740 W Fulton St","60661","Residential","> 50,000 Sq Ft","2025","Near West Side","28","42","41.88719","-87.64722","(41.88719, -87.64722)"
"251695","1711 N California Ave","60647","Municipal","> 50,000 Sq Ft","2025","West Town","24","1","41.91348","-87.69643","(41.91348, -87.69643)"
"162321","1529 N Dearborn Pkwy","60610","Commercial","> 50,000 Sq Ft","2025","Near North Side","8","2","41.91019","-87.63012","(41.91019, -87.63012)"
"251330","2325 N Clifton Ave","60614","Commercial","> 50,000 Sq Ft","2027","Lincoln Park","7","43","41.92422","-87.65659","(41.92422, -87.65659)"
"172641","10935 S Halsted St","60628","Commercial","> 50,000 Sq Ft","2027","Roseland","49","34","41.69618","-87.64217","(41.69618, -87.64217)"
"173715","2738  N Pine Grove Ave","60614","Residential","> 50,000 Sq Ft","2025","Lincoln Park","7","43","41.92201","-87.65462","(41.92201, -87.65462)"
"113414","6430  W Belle Plaine Ave","60634","Residential","> 50,000 Sq Ft","2025","Dunning","17","38","41.9453","-87.80187","(41.9453, -87.80187)"
"101924","550 W Van Buren","60607","Commercial","> 250,000 Sq Ft","2026","Near West Side","28","42","41.87679","-87.64114","(41.87679, -87.64114)"
"173948","6211 N Lincoln Ave","60659","Commercial","> 50,000 Sq Ft","2025","North Park","13","50","41.99583","-87.71424","(41.99583, -87.71424)"
"251435","2620 S Lawndale Ave","60623","Municipal","> 50,000 Sq Ft","2025","South Lawndale","30","22","41.84299","-87.71755","(41.84299, -87.71755)"
"252094","1110 N Lake Shore Dr","60611","Residential","> 50,000 Sq Ft","2027","Near North Side","8","2","41.90282","-87.62498","(41.90282, -87.62498)"
"254047","1222 W 79th St","60620","Residential","> 50,000 Sq Ft","2025","Auburn Gresham","71","17","41.7398","-87.6535","(41.7398, -87.6535)"
"256530","1616 E 56th St","60637","Residential","> 250,000 Sq F","2026","Hyde Park","41","5","41.7805","-87.59849","(41.7805, -87.59849)"
"101744","1 N Wacker Dr","60606","Commercial","> 250,000 Sq Ft","2024","Loop","32","42","41.8823","-87.63606","(41.8823, -87.63606)"
"254349","1116 W Adams St","60607","Residential","> 50,000 Sq Ft","2025","Near West Side","28","25","41.87988","-87.65469","(41.87988, -87.65469)"
"251551","3539 W Grace St","60618","Municipal","> 50,000 Sq Ft","2025","Irving Park","16","35","41.94964","-87.71709","(41.94964, -87.71709)"
"175495","329 N Dearborn St","60654","Commercial","> 50,000 Sq Ft","2025","Near North Side","8","42","41.88833","-87.6295","(41.88833, -87.6295)"
"172540","4120  S Indiana Ave","60653","Residential","> 50,000 Sq Ft","2026","Grand Boulevard","38","3","41.82021","-87.61247","(41.82021, -87.61247)"
"250078","1815 W Monroe St","60612","Residential","> 50,000 Sq Ft","2026","Near West Side","28","27","41.88005","-87.67231","(41.88005, -87.67231)"
"133879","600 - 820 N Wabash St","60611","Commercial","> 50,000 Sq Ft","2027","Near North Side","8","42","41.89291","-87.62677","(41.89291, -87.62677)"
"250021","1419 W Blackhawk St","60642","Municipal","> 50,000 Sq Ft","2025","West Town","24","2","41.90578","-87.66365","(41.90578, -87.66365)"
"157607","2111 S Clark Ave","60616","Residential","> 250,000 Sq F","2027","Near South Side","33","3","41.85398","-87.63008","(41.85398, -87.63008)"
"105697","1030 1032 N Dearborn St","60610","Residential","> 50,000 Sq Ft","2025","Near North Side","8","2","41.90375","-87.63559","(41.90375, -87.63559)"
"101975","14 E Jackson Blvd","60604","Commercial","> 250,000 Sq Ft","2027","Loop","32","42","41.8785","-87.62725","(41.8785, -87.62725)"
"101717","55 E Monroe St","60603","Commercial","> 250,000 Sq Ft","2027","Loop","32","42","41.88018","-87.62564","(41.88018, -87.62564)"
"257067","1325 S Washtenaw Ave","60608","Residential","> 50,000 Sq Ft","2025","North Lawndale","29","28","41.85936","-87.65646","(41.85936, -87.65646)"
"173927","5401 S Cornell Ave","60615","Residential","> 50,000 Sq Ft","2025","Hyde Park","41","5","41.79809","-87.58478","(41.79809, -87.58478)"
"147673","2301 2305 S Michigan Ave","60616","Residential","> 50,000 Sq Ft","2025","Near South Side","33","3","41.8455","-87.63056","(41.8455, -87.63056)"
"127068","801- 831 W 119th St.","60643","Commercial","> 50,000 Sq Ft","2025","West Pullman","53","34","41.67777","-87.64342","(41.67777, -87.64342)"
"254102","3140 N Sheffield Ave","60657","Residential","> 50,000 Sq Ft","2024","Lake View","6","44","41.93934","-87.65423","(41.93934, -87.65423)"
"101943","303 W Madison St","60606","Commercial","> 250,000 Sq Ft","2024","Loop","32","42","41.88191","-87.63561","(41.88191, -87.63561)"
"255943","1640 W Division St","60622","Residential","> 50,000 Sq Ft","2025","West Town","24","1","41.90422","-87.67412","(41.90422, -87.67412)"
"117313","4848  N Central Ave","60630","Residential","> 50,000 Sq Ft","2025","Jefferson Park","11","45","41.972","-87.75757","(41.972, -87.75757)"
"251224","142 E Ontario St","60611","Commercial","> 50,000 Sq Ft","2027","Near North Side","8","42","41.89359","-87.62364","(41.89359, -87.62364)"
"260037","5222 5238 S Drexel Ave","60615","Residential","> 50,000 Sq Ft","2025","Hyde Park","41","5","41.80224","-87.60333","(41.80224, -87.60333)"
"176009","804 812 W Van Buren St","60607","Residential","> 50,000 Sq Ft","2025","Near West Side","28","27","41.87668","-87.64803","(41.87668, -87.64803)"
"100396","7740 S Western Ave","60620","Commercial","> 250,000 Sq Ft","2024","Ashburn","70","18","41.75293","-87.68297","(41.75293, -87.68297)"
"253980","120 E Cullerton St","60616","Residential","> 50,000 Sq Ft","2025","Near South Side","33","3","41.84586","-87.62921","(41.84586, -87.62921)"
"253992","1041 1051 W Glenlake Ave","60660","Residential","> 50,000 Sq Ft","2025","Edgewater","77","48","41.99088","-87.66777","(41.99088, -87.66777)"
"120083","1940 W 33rd St","60608","Commercial","> 250,000 Sq Ft","2027","McKinley Park","59","25","41.83444","-87.67472","(41.83444, -87.67472)"
"257037","2300 S State St","60616","Residential","> 50,000 Sq Ft","2025","Near South Side","33","3","41.88425","-87.63245","(41.88425, -87.63245)"
"175817","1450 N Cicero Ave","60651","Commercial","> 50,000 Sq Ft","2025","Austin","25","37","41.90735","-87.74609","(41.90735, -87.74609)"
"105472","5816  N Sheridan Rd","60660","Residential","> 50,000 Sq Ft","2025","Edgewater","77","48","41.9909","-87.66661","(41.9909, -87.66661)"
"251590","3330 W 71st St","60629","Municipal","> 50,000 Sq Ft","2025","Chicago Lawn","66","17","41.76437","-87.70569","(41.76437, -87.70569)"
"116171","4724  S Vincennes Ave","60615","Residential","> 50,000 Sq Ft","2026","Grand Boulevard","38","3","41.80224","-87.60333","(41.80224, -87.60333)"
"251374","410 N Monticello Ave","60624","Municipal","> 50,000 Sq Ft","2025","Humboldt Park","23","27","41.8886","-87.71777","(41.8886, -87.71777)"
"101643","1818  W Peterson","60660","Residential","> 50,000 Sq Ft","2025","West Ridge","2","40","41.9909","-87.66661","(41.9909, -87.66661)"
"175754","120 N Green St","60607","Residential","> 50,000 Sq Ft","2024","Near West Side","28","27","41.88425","-87.64873","(41.88425, -87.64873)"
"251636","8524 S Green St","60620","Municipal","> 50,000 Sq Ft","2025","Auburn Gresham","71","21","41.73865","-87.64534","(41.73865, -87.64534)"
"251735","2009 W Schiller St","60622","Municipal","> 50,000 Sq Ft","2025","West Town","24","1","41.90655","-87.67792","(41.90655, -87.67792)"
"132551","5001 - 5013 S Michigan Ave","60615","Commercial","> 50,000 Sq Ft","2027","Grand Boulevard","38","3","41.80356","-87.62229","(41.80356, -87.62229)"
"250115","121 N Lasalle St","60602","Municipal","> 250,000 Sq Ft","2027","Loop","32","42","41.88385","-87.63168","(41.88385, -87.63168)"
"172137","1000 N State St","60610","Residential","> 50,000 Sq Ft","2025","Near North Side","8","2","41.9008","-87.62909","(41.9008, -87.62909)"
"135316","11401 S Oakley Ave","60643","Commercial","> 50,000 Sq Ft","2025","Morgan Park","75","19","41.70036","-87.67928","(41.70036, -87.67928)"
"251920","189 E Lake Shore Dr","60611","Residential","> 250,000 Sq F","2025","Near North Side","8","2","41.90068","-87.62241","(41.90068, -87.62241)"
"227730","4300 N Marine Dr","60613","Residential","> 50,000 Sq Ft","2025","Uptown","3","46","41.96126","-87.64739","(41.96126, -87.64739)"
"102336","4750 N Sheridan Rd","60640","Commercial","> 50,000 Sq Ft","2024","Uptown","3","46","41.96866","-87.65525","(41.96866, -87.65525)"
"158158","61 67 E Harrison St","60605","Residential","> 50,000 Sq Ft","2025","Loop","32","42","41.86863","-87.62731","(41.86863, -87.62731)"
"173888","6628  N Sheridan Rd","60626","Residential","> 50,000 Sq Ft","2027","Rogers Park","1","49","42.01036","-87.6683","(42.01036, -87.6683)"
"254381","5500 S University Ave","60637","Residential","> 250,000 Sq F","2027","Hyde Park","41","5","41.7804","-87.6027","(41.7804, -87.6027)"
"135050","626 640 N Michigan","60611","Commercial","> 50,000 Sq Ft","2024","Near North Side","8","42","41.89579","-87.62248","(41.89579, -87.62248)"
"250107","655 W 65th St","60621","Residential","> 50,000 Sq Ft","2027","Englewood","68","20","41.7755","-87.64186","(41.7755, -87.64186)"
"134982","616  W Fulton St","60661","Residential","> 50,000 Sq Ft","2025","Near West Side","28","42","41.88321","-87.64337","(41.88321, -87.64337)"
"251616","2301 N Central Ave","60639","Municipal","> 50,000 Sq Ft","2025","Belmont Cragin","19","36","41.92225","-87.76586","(41.92225, -87.76586)"
"252267","801 S Wells St","60607","Residential","> 50,000 Sq Ft","2025","Loop","32","25","41.87175","-87.63352","(41.87175, -87.63352)"
"137063","300  S Damen Ave","60612","Residential","> 50,000 Sq Ft","2025","Near West Side","28","27","41.88112","-87.68649","(41.88112, -87.68649)"
"233760","55 W Delaware Pl","60610","Residential","> 250,000 Sq F","2027","Near North Side","8","2","41.89822","-87.63057","(41.89822, -87.63057)"
